Unnamed: 0,reviewerName,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,overall
3393,"N. Delorme ""Internet shopper""",Never had any issues with sandisk adapter card or devices. They work great and this one is no exception. Very small media for my big fingers but I manage. to do what I need to with it and it works well. Last thing is that Amazon's prices are hard to beat!,2013-12-27,346,0,0,0,0,0.0,0.0,4.0
3887,Robert E. Messier,"Comes with the SD card converter, good size for camera memory it reduces your need to change it so often.",2013-02-07,669,0,0,0,0,0.0,0.0,4.0
952,chris khouri,"For this special price I could not let them go.I bought a few cards for my phone, my gopro and my camera.... Ideal",2013-11-08,395,0,0,0,0,0.0,0.0,4.0
4074,S. Bodine,"My only gripe is I wish it were a bit cheaper, but you never need something like this when it's on sale.",2014-04-20,232,0,0,0,0,0.0,0.0,4.0
695,Brandon G,"I bought this to go along with my new S4 that I purchased and I have to say I am pleasantly surprised at how much 32GB can get you on a phone!  I have pushed all of my apps to my SD card which has given me plenty of free room on my phone (a major detraction placed on the S4 especially).  I do notice that since moving most of my apps to the card, some load times and other features may take an extra second to really get going.  This may lead me towards going with more powerful SD cards in the future though I am assured this will work for all of my current needs.",2013-10-30,404,0,0,0,0,0.0,0.0,4.0
4063,Sats,"I would like to give 5, but only adapter is bad on this. with adapter data transfer rate is very slow. That's why i gave less rating.",2014-02-18,293,0,0,0,0,0.0,0.0,4.0
4158,Shahryar Mozumder,"SANDISK is now processing my RMA.  It was used in my Galaxy Note 2.  Its been over a week since I mailed it out. Fortunately they paid for shipping, but while it was working, it was awesome.. 64 gigabytes of class 10 accessible data, at the hands of your finger tips, literally MICRO SD sized.  wow, how technology has improved.",2013-08-06,489,0,0,0,0,0.0,0.0,4.0
2061,IRINA ZAYDMAN,"i like it, good product next time i will order the bigger memory. i will recomend this product to my friends",2014-06-02,189,0,0,0,0,0.0,0.0,4.0
3756,"R. Bank ""Crown Jewels""","4 stars for the excellent price and performance. Seems to be as advertised. Average copying speeds are around 18-20MB/s.Only gripe is that SanDisk doesn't include any extras - i.e. a plastic protective case, or bundle it with a SD Card reader. However, can understand why at this price point.",2013-01-13,694,0,0,0,0,0.0,0.0,4.0
1485,Dzilizi,"I bought this for my Samsung Note tablet 10/1 to store movies and books. I haven't watched a full movie on it, though I have watched a full TV show without issues.  I don't really do anything else that needs speed, so I can't say how fast it is.",2013-05-05,582,0,0,0,0,0.0,0.0,4.0
1254,"DBChas ""DBChas""","Works fine, as SanDisk usually does. I know there's a lot of discussion about transfer rates and so forth, but I'm fine if the rate isn't so fast or slow. I really don't care, long as it holds and keeps the data until I can transfer it. All these cards seem to me to be about the same. SanDisk is the big name and so I usually stick with it. But I have other makes that are just as good.",2013-12-18,355,0,0,0,0,0.0,0.0,4.0
33,"Abel Feliciano ""Ace Master""",The memory card is an excellent condition and work as described. Dependable and easy to use. An excellent choice for the enthusiast who requires more storage.,2012-11-09,759,0,0,0,0,0.0,0.0,4.0
2491,Joseph Learn,"First off, companies need to mark these right, they consider 1000mb to be 1 gig, when 1 gig is actually 1024 mb.That means you will end up with 62 gb &#60; and in all actuality it will read as 59 gb in your device &#62;other then that this card works awesome. I would highly recommend it!one star lost due to them not knowing how to measure data.",2012-12-27,711,0,0,0,0,0.0,0.0,4.0
4337,Steve,"The first one I received kept unmounting from my Samsung Galaxy S4.  It was a new phone so I wasn't sure if the problem was the memory card or the phone, but I sent the card back for a replacement and the second one has worked fine.  Just under 6000 songs loaded uses just over half the space.  Love that!",2013-09-23,441,0,0,0,0,0.0,0.0,4.0
1456,Dr. XYZ,"Works great in my modern phone and tablet. However I was unable to use it on my PC's SD card reader. It appears the older card readers are not compatible with Class 10 as both my new cards could not be written to without the operating system (Win7) reporting write errors.I probably should blame the card reader, but it never failed me until trying to write to this card.",2013-12-14,359,0,0,0,0,0.0,0.0,4.0
3688,QR,"Transfer speeds are good, worth the price tag, use it in my samsung galaxy s3, sometimes it craps out and has to be reformatted or rebooted in phone. Otherwise no problems",2013-02-01,675,0,0,0,0,0.0,0.0,4.0
3270,MmSean,"What's more to say, this is the biggest MicroSDXC card at the time with the reliability of Sandisk with great speed.  I have one in all of my tablets and both mobile phones.  I have yet to have an issue with this card and don't expect to.",2013-08-25,470,0,0,0,0,0.0,0.0,4.0
259,Amazon Customer,"Quick little puppy, SanDisk makes nice quality stuff with one exception.The adapter that came with it to let it work in the bigger slot failed horribly after 4 days.Adapters, psh!But my Transformer likes it, treats it like a child and it fits very snugly into the latching system (a recent store bought one wiggles?!?)",2014-09-01,98,0,0,0,0,0.0,0.0,4.0
1285,Deborah K Sicks,Thank you Amazon for showing me what type of Memory Card and Adapter that I needed. I love buying everything I need at once to use my electronics purchases.,2013-08-23,472,0,0,0,0,0.0,0.0,4.0
2306,"Jim ""Electronics Engineer""",Unerstand that these cards may come in different formats.  I had to reformat on a Windows XP machine after finding a HP utility via Google to get this to work properly in my SAMSUNG Galaxy Note 2.,2013-02-25,651,0,0,0,0,0.0,0.0,4.0
3659,P. Lewers,The only problem was in getting it to format to fat32 so that I could use it in myexcellent Sansa Clip+. I actually had to do a low level format and then reformat itto fat32 with  third party programs. It comes natively formatted to ex fat which many devices don't read (windows only formats fat32 to 32GB ). It's easy to format it to NTFS but either buy nothing bigger than 32GB or search the internet for programs and methods to reformat it if you need fat32 and you have the skill and time.Otherwise its good stuff but Scan-disk should provide a reformat program on their website imho?,2014-03-01,282,0,0,0,0,0.0,0.0,4.0
2263,Jerry,The memory is fine but the adapter that it came with was useless.  I did not contact the seller about it since I had another to use.,2013-01-27,680,0,0,0,0,0.0,0.0,4.0
1077,C. Simmons,This works with my Galaxy S4 and is fast enough to record 1080P video. I would purchase again I have always had good luck with SanDisk cards.,2013-06-18,538,0,0,0,0,0.0,0.0,4.0
1540,El cholo canadiense,"This card seems to work well ,enough speed and so far it's working just fine ,good value for great quality ,LHB",2013-04-23,594,0,0,0,0,0.0,0.0,4.0
4290,SSinAZ,Bought this for my girlfriend.The card works very nice and is a great way to up your storage on your cell phone.this is currently in a Samsung Galaxy S4.,2014-01-18,324,0,0,0,0,0.0,0.0,4.0
3726,Ram-Z,was a decent price for the amount of memory.  Had no issues reading it on my old HP6910P laptop built in card reader.  No problems so far.,2012-12-20,718,0,0,0,0,0.0,0.0,4.0
3868,RMIII,"It works great, good size good  and good price. Only giving it 4 stars because it is a &#34;little&#34; slow to write and read from but it is to be expected from an XC card with speeds up to 10mb/s I believe.",2013-06-24,532,0,0,0,0,0.0,0.0,4.0
4647,"Trip ""SC""","So far it has worked very well, stores more that I need which is a great feature. Another nice feature is the red paint, really, I drop these little cards and the all black version are often hard to find, the red is easy to spot, now if it only glowed in the dark..lol",2013-10-11,423,0,0,0,0,0.0,0.0,4.0
776,bshaf,"Price was right, shipping quick, Class 10 card for HD video in my GoPro.Hard to rate it since memory cards are pretty much memory cards. Nothing jumps out as excellent so that is why 4 of 5.",2013-10-04,430,0,0,0,0,0.0,0.0,4.0
4359,StevieT,The first unit I received had the dreaded defect where it would disconnect then reconnect which was super annoying. SanDisk has a very nice online warranty software in place and since it was a known issue they were speedy with a replacement. The new unit works perfectly and provides plenty of space. As a manufacture it was nice to be treated as I treat my customers from such a larger company.,2013-12-10,363,0,0,0,0,0.0,0.0,4.0
2019,Hudson,Used it in an android phone. Worked fine and is decently fast. It did not quite reach the rated speeds but came close (could just be the controller that I am using).,2013-06-01,555,0,0,0,0,0.0,0.0,4.0
1465,D. Stein,"I for one have not bought into Google's, or anybody else's, idea that streaming everything is so great.  With all the regressive data caps and sketchy throughput, I never want to rely on something being available to me online.  Much better to have it local.  And with this new card I can finally pack all of my music (~56GB), all of my photos, dozens of reference ebooks, and a few videos to boot and still I have around 9GB free as breathing room for my podcatcher.  The only real bummer with this card is the speed.  Just as I got acclimated to SanDisk's 64GB Extreme Plus level of speed, going back to ordinary class 10 speed that this card has is a little painful.  Luckily playing music or even playing videos doesn't oversaturate the read performance.  What WILL trip you up however is doing a straightforward copy or move operation while you're listening to something.  This card does not seem to handle multiple simultaneous operations without something going awry.  So long as you understand it's limitations and you can live with them, the enormous amount of storage you can pack into your phone or tablet is very welcome.So far I've used one of these in a Samsung Galaxy Note 2 N7100, LG G Pad, and a Sony Xperia Z1 Compact - all with success.",2014-04-14,238,7,0,7,7,1.0,0.6456695649333126,4.0
